0.000000	0.000000
0.001571	0.001571
0.003142	0.003142
0.004712	0.004712
0.006283	0.006283
0.007854	0.007854
0.009425	0.009425
0.010996	0.010995
0.012566	0.012566
0.014137	0.014137
0.015708	0.015707
0.017279	0.017278
0.018850	0.018848
0.020420	0.020419
0.021991	0.021989
0.023562	0.023560
0.025133	0.025130
0.026704	0.026700
0.028274	0.028271
0.029845	0.029841
0.031416	0.031411
0.032987	0.032981
0.034558	0.034551
0.036128	0.036120
0.037699	0.037690
0.039270	0.039260
0.040841	0.040829
0.042412	0.042399
0.043982	0.043968
0.045553	0.045537
0.047124	0.047106
0.048695	0.048675
0.050265	0.050244
0.051836	0.051813
0.053407	0.053382
0.054978	0.054950
0.056549	0.056519
0.058119	0.058087
0.059690	0.059655
0.061261	0.061223
0.062832	0.062791
0.064403	0.064358
0.065973	0.065926
0.067544	0.067493
0.069115	0.069060
0.070686	0.070627
0.072257	0.072194
0.073827	0.073760
0.075398	0.075327
0.076969	0.076893
0.078540	0.078459
0.080111	0.080025
0.081681	0.081591
0.083252	0.083156
0.084823	0.084721
0.086394	0.086286
0.087965	0.087851
0.089535	0.089416
0.091106	0.090980
0.092677	0.092544
0.094248	0.094108
0.095819	0.095672
0.097389	0.097235
0.098960	0.098799
0.100531	0.100362
0.102102	0.101924
0.103673	0.103487
0.105243	0.105049
0.106814	0.106611
0.108385	0.108173
0.109956	0.109734
0.111527	0.111295
0.113097	0.112856
0.114668	0.114417
0.116239	0.115977
0.117810	0.117537
0.119381	0.119097
0.120951	0.120657
0.122522	0.122216
0.124093	0.123775
0.125664	0.125333
0.127235	0.126891
0.128805	0.128449
0.130376	0.130007
0.131947	0.131564
0.133518	0.133121
0.135088	0.134678
0.136659	0.136234
0.138230	0.137790
0.139801	0.139346
0.141372	0.140901
0.142942	0.142456
0.144513	0.144011
0.146084	0.145565
0.147655	0.147119
0.149226	0.148672
0.150796	0.150226
0.152367	0.151778
0.153938	0.153331
0.155509	0.154883
0.157080	0.156434
0.158650	0.157986
0.160221	0.159537
0.161792	0.161087
0.163363	0.162637
0.164934	0.164187
0.166504	0.165736
0.168075	0.167285
0.169646	0.168833
0.171217	0.170381
0.172788	0.171929
0.174358	0.173476
0.175929	0.175023
0.177500	0.176569
0.179071	0.178115
0.180642	0.179661
0.182212	0.181206
0.183783	0.182750
0.185354	0.184294
0.186925	0.185838
0.188496	0.187381
0.190066	0.188924
0.191637	0.190466
0.193208	0.192008
0.194779	0.193549
0.196350	0.195090
0.197920	0.196631
0.199491	0.198171
0.201062	0.199710
0.202633	0.201249
0.204204	0.202787
0.205774	0.204325
0.207345	0.205863
0.208916	0.207400
0.210487	0.208936
0.212058	0.210472
0.213628	0.212007
0.215199	0.213542
0.216770	0.215076
0.218341	0.216610
0.219911	0.218143
0.221482	0.219676
0.223053	0.221208
0.224624	0.222740
0.226195	0.224271
0.227765	0.225801
0.229336	0.227331
0.230907	0.228861
0.232478	0.230389
0.234049	0.231918
