0.000000	0.000000
0.003142	0.000010
0.006283	0.000039
0.009425	0.000089
0.012566	0.000158
0.015708	0.000247
0.018850	0.000355
0.021991	0.000484
0.025133	0.000632
0.028274	0.000799
0.031416	0.000987
0.034558	0.001194
0.037699	0.001421
0.040841	0.001667
0.043982	0.001933
0.047124	0.002219
0.050265	0.002524
0.053407	0.002850
0.056549	0.003194
0.059690	0.003559
0.062832	0.003943
0.065973	0.004346
0.069115	0.004769
0.072257	0.005212
0.075398	0.005674
0.078540	0.006156
0.081681	0.006657
0.084823	0.007178
0.087965	0.007718
0.091106	0.008277
0.094248	0.008856
0.097389	0.009455
0.100531	0.010072
0.103673	0.010710
0.106814	0.011366
0.109956	0.012042
0.113097	0.012737
0.116239	0.013451
0.119381	0.014184
0.122522	0.014937
0.125664	0.015708
0.128805	0.016499
0.131947	0.017309
0.135088	0.018138
0.138230	0.018986
0.141372	0.019853
0.144513	0.020739
0.147655	0.021644
0.150796	0.022568
0.153938	0.023510
0.157080	0.024472
0.160221	0.025452
0.163363	0.026451
0.166504	0.027468
0.169646	0.028505
0.172788	0.029560
0.175929	0.030633
0.179071	0.031725
0.182212	0.032836
0.185354	0.033964
0.188496	0.035112
0.191637	0.036277
0.194779	0.037461
0.197920	0.038664
0.201062	0.039884
0.204204	0.041123
0.207345	0.042379
0.210487	0.043654
0.213628	0.044947
0.216770	0.046258
0.219911	0.047586
0.223053	0.048933
0.226195	0.050297
0.229336	0.051679
0.232478	0.053079
0.235619	0.054497
0.238761	0.055932
0.241903	0.057384
0.245044	0.058854
0.248186	0.060342
0.251327	0.061847
0.254469	0.063369
0.257611	0.064908
0.260752	0.066465
0.263894	0.068038
0.267035	0.069629
0.270177	0.071237
0.273319	0.072861
0.276460	0.074503
0.279602	0.076161
0.282743	0.077836
0.285885	0.079528
0.289027	0.081236
0.292168	0.082961
0.295310	0.084702
0.298451	0.086460
0.301593	0.088234
0.304734	0.090024
0.307876	0.091830
0.311018	0.093653
0.314159	0.095492
0.317301	0.097346
0.320442	0.099217
0.323584	0.101103
0.326726	0.103005
0.329867	0.104922
0.333009	0.106856
0.336150	0.108805
0.339292	0.110769
0.342434	0.112748
0.345575	0.114743
0.348717	0.116753
0.351858	0.118779
0.355000	0.120819
0.358142	0.122874
0.361283	0.124944
0.364425	0.127029
0.367566	0.129129
0.370708	0.131243
0.373850	0.133372
0.376991	0.135516
0.380133	0.137673
0.383274	0.139845
0.386416	0.142032
0.389557	0.144232
0.392699	0.146447
0.395841	0.148675
0.398982	0.150917
0.402124	0.153173
0.405265	0.155443
0.408407	0.157726
0.411549	0.160023
0.414690	0.162334
0.417832	0.164657
0.420973	0.166994
0.424115	0.169344
0.427257	0.171707
0.430398	0.174083
0.433540	0.176472
0.436681	0.178874
0.439823	0.181288
0.442965	0.183715
0.446106	0.186154
0.449248	0.188606
0.452389	0.191070
0.455531	0.193546
0.458673	0.196035
0.461814	0.198535
0.464956	0.201048
0.468097	0.203572
0.471239	0.206107
0.474380	0.208655
0.477522	0.211214
0.480664	0.213784
0.483805	0.216366
0.486947	0.218958
0.490088	0.221562
0.493230	0.224177
0.496372	0.226803
0.499513	0.229439
0.502655	0.232087
0.505796	0.234744
0.508938	0.237413
0.512080	0.240091
0.515221	0.242780
0.518363	0.245479
0.521504	0.248188
0.524646	0.250907
0.527788	0.253636
0.530929	0.256375
0.534071	0.259123
0.537212	0.261881
0.540354	0.264648
0.543496	0.267424
0.546637	0.270210
0.549779	0.273005
0.552920	0.275808
0.556062	0.278621
0.559203	0.281442
0.562345	0.284272
0.565487	0.287110
0.568628	0.289957
0.571770	0.292812
0.574911	0.295675
0.578053	0.298547
0.581195	0.301426
0.584336	0.304313
0.587478	0.307208
0.590619	0.310110
0.593761	0.313020
0.596903	0.315938
0.600044	0.318862
0.603186	0.321794
0.606327	0.324733
0.609469	0.327679
0.612611	0.330631
0.615752	0.333590
0.618894	0.336556
0.622035	0.339528
0.625177	0.342507
0.628319	0.345492
0.631460	0.348482
0.634602	0.351479
0.637743	0.354482
0.640885	0.357490
0.644026	0.360504
0.647168	0.363524
0.650310	0.366549
0.653451	0.369579
0.656593	0.372615
0.659734	0.375655
0.662876	0.378700
0.666018	0.381751
0.669159	0.384805
0.672301	0.387865
0.675442	0.390928
0.678584	0.393996
0.681726	0.397069
0.684867	0.400145
0.688009	0.403225
0.691150	0.406309
0.694292	0.409397
0.697434	0.412488
0.700575	0.415583
0.703717	0.418681
0.706858	0.421783
0.710000	0.424887
0.713142	0.427995
0.716283	0.431105
0.719425	0.434218
0.722566	0.437333
0.725708	0.440451
0.728849	0.443572
0.731991	0.446694
0.735133	0.449819
0.738274	0.452946
0.741416	0.456074
0.744557	0.459205
0.747699	0.462337
0.750841	0.465470
0.753982	0.468605
0.757124	0.471741
0.760265	0.474878
0.763407	0.478016
0.766549	0.481155
0.769690	0.484295
0.772832	0.487435
0.775973	0.490576
0.779115	0.493717
0.782257	0.496858
0.785398	0.500000
0.788540	0.503142
0.791681	0.506283
0.794823	0.509424
0.797965	0.512565
0.801106	0.515705
0.804248	0.518845
0.807389	0.521984
0.810531	0.525122
0.813672	0.528259
0.816814	0.531395
0.819956	0.534530
0.823097	0.537663
0.826239	0.540795
0.829380	0.543926
0.832522	0.547054
0.835664	0.550181
0.838805	0.553306
0.841947	0.556428
0.845088	0.559549
0.848230	0.562667
0.851372	0.565782
0.854513	0.568895
0.857655	0.572005
0.860796	0.575113
0.863938	0.578217
0.867080	0.581319
0.870221	0.584417
0.873363	0.587512
0.876504	0.590603
0.879646	0.593691
0.882788	0.596775
0.885929	0.599855
0.889071	0.602931
0.892212	0.606004
0.895354	0.609072
0.898495	0.612135
0.901637	0.615195
0.904779	0.618249
0.907920	0.621300
0.911062	0.624345
0.914203	0.627385
0.917345	0.630421
0.920487	0.633451
0.923628	0.636476
0.926770	0.639496
0.929911	0.642510
0.933053	0.645518
0.936195	0.648521
0.939336	0.651518
0.942478	0.654508
0.945619	0.657493
0.948761	0.660472
0.951903	0.663444
0.955044	0.666410
0.958186	0.669369
0.961327	0.672321
0.964469	0.675267
0.967611	0.678206
0.970752	0.681138
0.973894	0.684062
0.977035	0.686980
0.980177	0.689890
0.983319	0.692792
0.986460	0.695687
0.989602	0.698574
0.992743	0.701453
0.995885	0.704325
0.999026	0.707188
1.002168	0.710043
1.005310	0.712890
1.008451	0.715728
1.011593	0.718558
1.014734	0.721379
1.017876	0.724192
1.021018	0.726995
1.024159	0.729790
1.027301	0.732576
1.030442	0.735352
1.033584	0.738119
1.036726	0.740877
1.039867	0.743625
1.043009	0.746364
1.046150	0.749093
1.049292	0.751812
1.052434	0.754521
1.055575	0.757220
1.058717	0.759909
1.061858	0.762587
1.065000	0.765256
1.068142	0.767913
1.071283	0.770561
1.074425	0.773197
1.077566	0.775823
1.080708	0.778438
1.083849	0.781042
1.086991	0.783634
1.090133	0.786216
1.093274	0.788786
1.096416	0.791345
1.099557	0.793893
1.102699	0.796428
1.105841	0.798952
1.108982	0.801465
1.112124	0.803965
1.115265	0.806454
1.118407	0.808930
1.121549	0.811394
1.124690	0.813846
1.127832	0.816285
1.130973	0.818712
1.134115	0.821126
1.137257	0.823528
1.140398	0.825917
1.143540	0.828293
1.146681	0.830656
1.149823	0.833006
1.152965	0.835343
1.156106	0.837666
1.159248	0.839977
1.162389	0.842274
1.165531	0.844557
1.168672	0.846827
1.171814	0.849083
1.174956	0.851325
